timestamp,l1_bright_px,l2_bright_px,l1_triggered,l2_triggered,l1_confirmed,l2_confirmed,l1_dwell_s,l2_dwell_s,pending,count,event
1772010544.2649,43,33,0,0,0,0,53.627,8.063,0,0,L2_DWELL_SUPPRESSED
1772010544.3007,43,33,0,0,0,0,53.663,8.098,0,0,L2_DWELL_SUPPRESSED
1772010544.3354,43,33,0,0,0,0,53.697,8.133,0,0,L2_DWELL_SUPPRESSED
1772010544.3646,43,33,0,0,0,0,53.726,8.162,0,0,L2_DWELL_SUPPRESSED
1772010544.4056,43,33,0,0,0,0,53.767,8.203,0,0,L2_DWELL_SUPPRESSED
1772010544.4230,43,33,0,0,0,0,53.785,8.221,0,0,L2_DWELL_SUPPRESSED
1772010544.4790,43,33,0,0,0,0,53.841,8.277,0,0,L2_DWELL_SUPPRESSED
1772010544.5315,43,33,0,0,0,0,53.893,8.329,0,0,L2_DWELL_SUPPRESSED
1772010544.5545,43,33,0,0,0,0,53.916,8.352,0,0,L2_DWELL_SUPPRESSED
1772010544.5890,43,33,0,0,0,0,53.951,8.387,0,0,L2_DWELL_SUPPRESSED
1772010544.6173,43,33,0,0,0,0,53.979,8.415,0,0,L2_DWELL_SUPPRESSED
1772010544.6708,43,33,0,0,0,0,54.033,8.468,0,0,L2_DWELL_SUPPRESSED
1772010544.7126,43,33,0,0,0,0,54.074,8.510,0,0,L2_DWELL_SUPPRESSED
1772010544.7744,43,33,0,0,0,0,54.136,8.572,0,0,L2_DWELL_SUPPRESSED
1772010544.8001,43,33,0,0,0,0,54.162,8.598,0,0,L2_DWELL_SUPPRESSED
1772010544.8486,43,33,0,0,0,0,54.210,8.646,0,0,L2_DWELL_SUPPRESSED
1772010544.8855,43,33,0,0,0,0,54.247,8.683,0,0,L2_DWELL_SUPPRESSED
1772010544.9005,43,33,0,0,0,0,54.262,8.698,0,0,L2_DWELL_SUPPRESSED
1772010544.9432,48,29,0,0,0,0,54.305,0.000,0,0,L1_DWELL_SUPPRESSED
1772010545.0127,47,33,0,1,0,0,54.375,0.000,0,0,L1_DWELL_SUPPRESSED
1772010545.0434,47,33,0,1,0,0,54.405,0.031,0,0,L1_DWELL_SUPPRESSED
1772010545.0861,47,33,0,1,0,0,54.448,0.073,0,0,L1_DWELL_SUPPRESSED
1772010545.1330,47,33,0,1,0,0,54.495,0.120,0,0,L1_DWELL_SUPPRESSED
1772010545.2012,47,33,0,1,0,0,54.563,0.188,0,0,L1_DWELL_SUPPRESSED
1772010545.2220,47,33,0,1,0,0,54.584,0.209,0,0,L1_DWELL_SUPPRESSED
1772010545.2595,47,33,0,1,0,0,54.621,0.247,0,0,L1_DWELL_SUPPRESSED
1772010545.2796,47,33,0,1,0,0,54.641,0.267,0,0,L1_DWELL_SUPPRESSED
1772010545.3332,47,33,0,1,0,0,54.695,0.321,0,0,L1_DWELL_SUPPRESSED
1772010545.3627,47,33,0,1,0,0,54.725,0.350,0,0,L1_DWELL_SUPPRESSED
1772010545.4085,47,33,0,1,0,0,54.770,0.396,0,0,L1_DWELL_SUPPRESSED
1772010545.4543,47,33,0,1,0,0,54.816,0.442,0,0,L1_DWELL_SUPPRESSED
1772010545.4806,47,33,0,1,0,0,54.842,0.468,0,0,L1_DWELL_SUPPRESSED
1772010545.4999,47,33,0,1,0,0,54.862,0.487,0,0,L1_DWELL_SUPPRESSED
1772010545.5847,47,33,0,1,0,0,54.947,0.572,0,0,L1_DWELL_SUPPRESSED
1772010545.6210,47,33,0,1,0,0,54.983,0.608,0,0,L1_DWELL_SUPPRESSED
1772010545.6586,47,33,0,1,0,0,55.020,0.646,0,0,L1_DWELL_SUPPRESSED
1772010545.6848,46,33,0,1,0,0,55.047,0.672,0,0,L1_DWELL_SUPPRESSED
1772010545.7241,46,33,0,1,0,0,55.086,0.711,0,0,L1_DWELL_SUPPRESSED
1772010545.7580,46,33,0,1,0,0,55.120,0.745,0,0,L1_DWELL_SUPPRESSED
1772010545.8048,46,33,0,1,0,0,55.167,0.792,0,0,L1_DWELL_SUPPRESSED
1772010545.8265,46,33,0,1,0,0,55.188,0.814,0,0,L1_DWELL_SUPPRESSED
1772010545.8812,46,33,0,1,0,0,55.243,0.869,0,0,L1_DWELL_SUPPRESSED
1772010545.9262,46,33,0,1,0,0,55.288,0.913,0,0,L1_DWELL_SUPPRESSED
1772010545.9553,46,33,0,1,0,0,55.317,0.943,0,0,L1_DWELL_SUPPRESSED
1772010545.9911,46,33,0,1,0,0,55.353,0.978,0,0,L1_DWELL_SUPPRESSED
1772010546.0193,46,33,0,1,0,0,55.381,1.007,0,0,L1_DWELL_SUPPRESSED
1772010546.0827,46,33,0,1,0,0,55.445,1.070,0,0,L1_DWELL_SUPPRESSED
1772010546.1179,46,33,0,1,0,0,55.480,1.105,0,0,L1_DWELL_SUPPRESSED
1772010546.1789,46,33,0,1,0,0,55.541,1.166,0,0,L1_DWELL_SUPPRESSED
1772010546.2065,46,33,0,1,0,0,55.568,1.194,0,0,L1_DWELL_SUPPRESSED
1772010546.2340,46,33,0,1,0,0,55.596,1.221,0,0,L1_DWELL_SUPPRESSED
1772010546.2803,42,33,0,1,0,0,55.642,1.268,0,0,L1_DWELL_SUPPRESSED
1772010546.3039,46,33,0,1,0,0,55.666,1.291,0,0,L1_DWELL_SUPPRESSED
1772010546.3447,42,33,0,1,0,0,55.707,1.332,0,0,L1_DWELL_SUPPRESSED
1772010546.3899,46,33,0,1,0,0,55.752,1.377,0,0,L1_DWELL_SUPPRESSED
1772010546.4230,46,33,0,1,0,0,55.785,1.410,0,0,L1_DWELL_SUPPRESSED
1772010546.4768,46,33,0,1,0,0,55.839,1.464,0,0,L1_DWELL_SUPPRESSED
1772010546.5282,46,33,0,1,0,0,55.890,1.515,0,0,L1_DWELL_SUPPRESSED
1772010546.5484,46,33,0,1,0,0,55.910,1.536,0,0,L1_DWELL_SUPPRESSED
1772010546.6007,46,33,0,1,0,0,55.963,1.588,0,0,L1_DWELL_SUPPRESSED
1772010546.6469,46,33,0,1,0,0,56.009,1.634,0,0,L1_DWELL_SUPPRESSED
1772010546.6758,46,33,0,1,0,0,56.038,1.663,0,0,L1_DWELL_SUPPRESSED
1772010546.7094,46,33,0,1,0,0,56.071,1.697,0,0,L1_DWELL_SUPPRESSED
1772010546.7660,46,33,0,1,0,0,56.128,1.753,0,0,L1_DWELL_SUPPRESSED
1772010546.7889,46,33,0,1,0,0,56.151,1.776,0,0,L1_DWELL_SUPPRESSED
1772010546.8646,46,33,0,1,0,0,56.226,1.852,0,0,L1_DWELL_SUPPRESSED
1772010546.8839,46,33,0,1,0,0,56.246,1.871,0,0,L1_DWELL_SUPPRESSED
1772010546.9129,46,33,0,1,0,0,56.275,1.900,0,0,L1_DWELL_SUPPRESSED
1772010546.9899,44,33,0,1,0,0,56.352,1.977,0,0,L1_DWELL_SUPPRESSED
1772010547.0196,43,33,0,0,0,0,56.381,2.007,0,0,L2_DWELL_SUPPRESSED
1772010547.0536,43,33,0,0,0,0,56.415,2.041,0,0,L2_DWELL_SUPPRESSED
1772010547.0739,48,33,0,0,0,0,56.436,2.061,0,0,L2_DWELL_SUPPRESSED
1772010547.1068,48,33,0,0,0,0,56.469,2.094,0,0,L2_DWELL_SUPPRESSED
1772010547.1885,48,35,0,0,0,0,56.550,2.176,0,0,L2_DWELL_SUPPRESSED
1772010547.2221,48,35,0,0,0,0,56.584,2.209,0,0,L2_DWELL_SUPPRESSED
1772010547.2469,48,35,0,0,0,0,56.609,2.234,0,0,L2_DWELL_SUPPRESSED
1772010547.2669,48,35,0,0,0,0,56.629,2.254,0,0,L2_DWELL_SUPPRESSED
1772010547.3050,48,35,0,0,0,0,56.667,2.292,0,0,L2_DWELL_SUPPRESSED
1772010547.3494,48,35,0,0,0,0,56.711,2.337,0,0,L2_DWELL_SUPPRESSED
1772010547.3894,48,35,0,0,0,0,56.751,2.377,0,0,L2_DWELL_SUPPRESSED
1772010547.4235,48,35,0,0,0,0,56.785,2.411,0,0,L2_DWELL_SUPPRESSED
1772010547.4832,48,35,0,0,0,0,56.845,2.470,0,0,L2_DWELL_SUPPRESSED
1772010547.5320,49,35,0,0,0,0,56.894,2.519,0,0,L2_DWELL_SUPPRESSED
1772010547.5704,47,35,0,0,0,0,56.932,2.558,0,0,L2_DWELL_SUPPRESSED
1772010547.5984,49,35,0,0,0,0,56.960,2.586,0,0,L2_DWELL_SUPPRESSED
1772010547.6473,49,35,0,0,0,0,57.009,2.635,0,0,L2_DWELL_SUPPRESSED
1772010547.6878,49,35,0,0,0,0,57.050,2.675,0,0,L2_DWELL_SUPPRESSED
1772010547.7418,49,35,0,0,0,0,57.104,2.729,0,0,L2_DWELL_SUPPRESSED
1772010547.7606,49,35,0,0,0,0,57.122,2.748,0,0,L2_DWELL_SUPPRESSED
1772010547.8020,49,35,0,0,0,0,57.164,2.789,0,0,L2_DWELL_SUPPRESSED
1772010547.8339,49,35,0,0,0,0,57.196,2.821,0,0,L2_DWELL_SUPPRESSED
1772010547.8707,49,35,0,0,0,0,57.233,2.858,0,0,L2_DWELL_SUPPRESSED
1772010547.9174,49,35,0,0,0,0,57.279,2.905,0,0,L2_DWELL_SUPPRESSED
1772010547.9346,49,35,0,0,0,0,57.296,2.922,0,0,L2_DWELL_SUPPRESSED
1772010548.0098,49,35,0,0,0,0,57.372,2.997,0,0,L2_DWELL_SUPPRESSED
1772010548.0527,47,35,0,0,0,0,57.414,3.040,0,0,L2_DWELL_SUPPRESSED
1772010548.0837,47,35,0,0,0,0,57.446,3.071,0,0,L2_DWELL_SUPPRESSED
1772010548.1083,47,35,0,0,0,0,57.470,3.096,0,0,L2_DWELL_SUPPRESSED
1772010548.1719,47,35,0,0,0,0,57.534,3.159,0,0,L2_DWELL_SUPPRESSED
1772010548.2104,47,35,0,0,0,0,57.572,3.198,0,0,L2_DWELL_SUPPRESSED
1772010548.2458,48,35,0,0,0,0,57.608,3.233,0,0,L2_DWELL_SUPPRESSED
1772010548.2698,48,35,0,0,0,0,57.632,3.257,0,0,L2_DWELL_SUPPRESSED
1772010548.3239,46,35,0,0,0,0,57.686,3.311,0,0,L2_DWELL_SUPPRESSED
1772010548.3782,46,35,0,0,0,0,57.740,3.365,0,0,L2_DWELL_SUPPRESSED
1772010548.4110,46,35,0,0,0,0,57.773,3.398,0,0,L2_DWELL_SUPPRESSED
1772010548.4454,46,35,0,0,0,0,57.807,3.433,0,0,L2_DWELL_SUPPRESSED
1772010548.4767,46,35,0,0,0,0,57.839,3.464,0,0,L2_DWELL_SUPPRESSED
1772010548.5273,46,35,0,0,0,0,57.889,3.515,0,0,L2_DWELL_SUPPRESSED
1772010548.5587,46,35,0,0,0,0,57.921,3.546,0,0,L2_DWELL_SUPPRESSED
1772010548.6180,46,35,0,0,0,0,57.980,3.605,0,0,L2_DWELL_SUPPRESSED
1772010548.6393,46,35,0,0,0,0,58.001,3.627,0,0,L2_DWELL_SUPPRESSED
1772010548.6887,46,35,0,0,0,0,58.051,3.676,0,0,L2_DWELL_SUPPRESSED
1772010548.7090,44,35,0,0,0,0,58.071,3.696,0,0,L2_DWELL_SUPPRESSED
1772010548.7592,46,35,0,0,0,0,58.121,3.746,0,0,L2_DWELL_SUPPRESSED
1772010548.8012,45,35,0,0,0,0,58.163,3.789,0,0,L2_DWELL_SUPPRESSED
1772010548.8713,47,35,0,0,0,0,58.233,3.859,0,0,L2_DWELL_SUPPRESSED
1772010548.8942,47,35,0,0,0,0,58.256,3.881,0,0,L2_DWELL_SUPPRESSED
1772010548.9193,47,35,0,0,0,0,58.281,3.907,0,0,L2_DWELL_SUPPRESSED
1772010548.9752,41,31,0,0,0,0,58.337,3.962,0,0,L2_DWELL_SUPPRESSED
1772010549.0212,48,31,0,0,0,0,58.383,4.008,0,0,L2_DWELL_SUPPRESSED
1772010549.0479,50,31,0,0,0,0,58.410,4.035,0,0,L2_DWELL_SUPPRESSED
1772010549.1015,46,31,0,0,0,0,58.463,4.089,0,0,L2_DWELL_SUPPRESSED
1772010549.1424,49,31,0,0,0,0,58.504,4.130,0,0,L2_DWELL_SUPPRESSED
1772010549.1747,46,31,0,0,0,0,58.537,4.162,0,0,L2_DWELL_SUPPRESSED
1772010549.2023,49,31,0,0,0,0,58.564,4.190,0,0,L2_DWELL_SUPPRESSED
1772010549.2355,49,31,0,0,0,0,58.597,4.223,0,0,L2_DWELL_SUPPRESSED
1772010549.2828,49,31,0,0,0,0,58.645,4.270,0,0,L2_DWELL_SUPPRESSED
1772010549.3145,49,31,0,0,0,0,58.676,4.302,0,0,L2_DWELL_SUPPRESSED
1772010549.3537,49,31,0,0,0,0,58.716,4.341,0,0,L2_DWELL_SUPPRESSED
1772010549.3744,49,31,0,0,0,0,58.736,4.362,0,0,L2_DWELL_SUPPRESSED
1772010549.4438,49,31,0,0,0,0,58.806,4.431,0,0,L2_DWELL_SUPPRESSED
1772010549.5046,48,31,0,0,0,0,58.866,4.492,0,0,L2_DWELL_SUPPRESSED
1772010549.5324,48,31,0,0,0,0,58.894,4.520,0,0,L2_DWELL_SUPPRESSED
1772010549.5662,48,31,0,0,0,0,58.928,4.553,0,0,L2_DWELL_SUPPRESSED
1772010549.6298,48,31,0,0,0,0,58.992,4.617,0,0,L2_DWELL_SUPPRESSED
1772010549.6722,48,31,0,0,0,0,59.034,4.659,0,0,L2_DWELL_SUPPRESSED
1772010549.7087,48,31,0,0,0,0,59.071,4.696,0,0,L2_DWELL_SUPPRESSED
1772010549.7533,48,31,0,0,0,0,59.115,4.741,0,0,L2_DWELL_SUPPRESSED
1772010549.7869,48,31,0,0,0,0,59.149,4.774,0,0,L2_DWELL_SUPPRESSED
1772010549.8162,45,31,0,0,0,0,59.178,4.803,0,0,L2_DWELL_SUPPRESSED
1772010549.8759,49,31,0,0,0,0,59.238,4.863,0,0,L2_DWELL_SUPPRESSED
1772010549.9014,46,31,0,0,0,0,59.263,4.889,0,0,L2_DWELL_SUPPRESSED
1772010549.9266,49,31,0,0,0,0,59.288,4.914,0,0,L2_DWELL_SUPPRESSED
1772010549.9513,46,31,0,0,0,0,59.313,4.939,0,0,L2_DWELL_SUPPRESSED
1772010550.0081,49,31,0,0,0,0,59.370,4.995,0,0,L2_DWELL_SUPPRESSED
1772010550.0448,45,31,0,0,0,0,59.407,5.032,0,0,L2_DWELL_SUPPRESSED
1772010550.0919,49,31,0,0,0,0,59.454,5.079,0,0,L2_DWELL_SUPPRESSED
1772010550.1346,49,34,0,0,0,0,59.496,5.122,0,0,L2_DWELL_SUPPRESSED
1772010550.1561,49,34,0,0,0,0,59.518,5.143,0,0,L2_DWELL_SUPPRESSED
1772010550.2106,49,34,0,0,0,0,59.572,5.198,0,0,L2_DWELL_SUPPRESSED
1772010550.2404,49,34,0,0,0,0,59.602,5.228,0,0,L2_DWELL_SUPPRESSED
1772010550.2668,49,34,0,0,0,0,59.629,5.254,0,0,L2_DWELL_SUPPRESSED
1772010550.3246,49,34,0,0,0,0,59.686,5.312,0,0,L2_DWELL_SUPPRESSED
1772010550.3502,49,34,0,0,0,0,59.712,5.337,0,0,L2_DWELL_SUPPRESSED
1772010550.4098,49,34,0,0,0,0,59.772,5.397,0,0,L2_DWELL_SUPPRESSED
1772010550.4658,49,34,0,0,0,0,59.828,5.453,0,0,L2_DWELL_SUPPRESSED
1772010550.4911,49,34,0,0,0,0,59.853,5.478,0,0,L2_DWELL_SUPPRESSED
1772010550.5227,49,34,0,0,0,0,59.885,5.510,0,0,L2_DWELL_SUPPRESSED
1772010550.5657,49,34,0,0,0,0,59.928,5.553,0,0,L2_DWELL_SUPPRESSED
1772010550.5927,45,34,0,0,0,0,59.955,5.580,0,0,L2_DWELL_SUPPRESSED
1772010550.6185,48,34,0,0,0,0,59.980,5.606,0,0,L2_DWELL_SUPPRESSED
1772010550.6839,44,34,0,0,0,0,60.046,5.671,0,0,L2_DWELL_SUPPRESSED
1772010550.7249,48,32,0,0,0,0,60.087,5.712,0,0,L2_DWELL_SUPPRESSED
1772010550.7770,48,32,0,0,0,0,60.139,5.764,0,0,L2_DWELL_SUPPRESSED
1772010550.8171,48,32,0,0,0,0,60.179,5.804,0,0,L2_DWELL_SUPPRESSED
1772010550.8394,48,32,0,0,0,0,60.201,5.827,0,0,L2_DWELL_SUPPRESSED
1772010550.8700,44,32,0,0,0,0,60.232,5.857,0,0,L2_DWELL_SUPPRESSED
1772010550.9201,44,32,0,0,0,0,60.282,5.907,0,0,L2_DWELL_SUPPRESSED
1772010550.9639,44,28,0,0,0,0,60.326,0.000,0,0,L1_DWELL_SUPPRESSED
1772010551.0229,44,28,0,0,0,0,60.385,0.000,0,0,L1_DWELL_SUPPRESSED
1772010551.0575,43,32,0,1,0,0,60.419,0.000,0,0,L1_DWELL_SUPPRESSED
1772010551.0944,43,32,0,1,0,0,60.456,0.037,0,0,L1_DWELL_SUPPRESSED
1772010551.1241,43,31,0,1,0,0,60.486,0.067,0,0,L1_DWELL_SUPPRESSED
1772010551.1665,43,31,0,1,0,0,60.528,0.109,0,0,L1_DWELL_SUPPRESSED
1772010551.2112,43,31,0,1,0,0,60.573,0.154,0,0,L1_DWELL_SUPPRESSED
1772010551.2447,43,31,0,1,0,0,60.607,0.187,0,0,L1_DWELL_SUPPRESSED
1772010551.2819,43,31,0,1,0,0,60.644,0.224,0,0,L1_DWELL_SUPPRESSED
1772010551.3223,43,31,0,1,0,0,60.684,0.265,0,0,L1_DWELL_SUPPRESSED
1772010551.3419,43,31,0,1,0,0,60.704,0.284,0,0,L1_DWELL_SUPPRESSED
1772010551.4102,43,31,0,1,0,0,60.772,0.353,0,0,L1_DWELL_SUPPRESSED
1772010551.4440,43,31,0,1,0,0,60.806,0.386,0,0,L1_DWELL_SUPPRESSED
1772010551.4888,43,31,0,1,0,0,60.851,0.431,0,0,L1_DWELL_SUPPRESSED
1772010551.5128,43,31,0,1,0,0,60.875,0.455,0,0,L1_DWELL_SUPPRESSED
1772010551.5760,43,31,0,1,0,0,60.938,0.518,0,0,L1_DWELL_SUPPRESSED
1772010551.6090,43,31,0,1,0,0,60.971,0.551,0,0,L1_DWELL_SUPPRESSED
1772010551.6551,43,31,0,1,0,0,61.017,0.598,0,0,L1_DWELL_SUPPRESSED
1772010551.6801,43,31,0,1,0,0,61.042,0.623,0,0,L1_DWELL_SUPPRESSED
1772010551.7235,43,31,0,1,0,0,61.085,0.666,0,0,L1_DWELL_SUPPRESSED
1772010551.7701,43,31,0,1,0,0,61.132,0.713,0,0,L1_DWELL_SUPPRESSED
1772010551.7946,43,31,0,1,0,0,61.156,0.737,0,0,L1_DWELL_SUPPRESSED
1772010551.8443,43,31,0,1,0,0,61.206,0.787,0,0,L1_DWELL_SUPPRESSED
1772010551.8936,43,31,0,1,0,0,61.255,0.836,0,0,L1_DWELL_SUPPRESSED
1772010551.9212,43,31,0,1,0,0,61.283,0.864,0,0,L1_DWELL_SUPPRESSED
1772010551.9768,43,31,0,1,0,0,61.339,0.919,0,0,L1_DWELL_SUPPRESSED
1772010552.0149,43,31,0,1,0,0,61.377,0.957,0,0,L1_DWELL_SUPPRESSED
1772010552.0465,43,31,0,1,0,0,61.408,0.989,0,0,L1_DWELL_SUPPRESSED
1772010552.0815,43,31,0,1,0,0,61.443,1.024,0,0,L1_DWELL_SUPPRESSED
1772010552.1082,43,31,0,1,0,0,61.470,1.051,0,0,L1_DWELL_SUPPRESSED
1772010552.1497,43,31,0,1,0,0,61.512,1.092,0,0,L1_DWELL_SUPPRESSED
1772010552.2026,43,31,0,1,0,0,61.564,1.145,0,0,L1_DWELL_SUPPRESSED
1772010552.2477,43,31,0,1,0,0,61.610,1.190,0,0,L1_DWELL_SUPPRESSED
1772010552.2702,47,32,0,1,0,0,61.632,1.213,0,0,L1_DWELL_SUPPRESSED
1772010552.3026,47,32,0,1,0,0,61.664,1.245,0,0,L1_DWELL_SUPPRESSED
1772010552.3478,47,32,0,1,0,0,61.710,1.290,0,0,L1_DWELL_SUPPRESSED
1772010552.4060,47,31,0,1,0,0,61.768,1.348,0,0,L1_DWELL_SUPPRESSED
1772010552.4273,47,31,0,1,0,0,61.789,1.370,0,0,L1_DWELL_SUPPRESSED
1772010552.4792,47,31,0,1,0,0,61.841,1.422,0,0,L1_DWELL_SUPPRESSED
1772010552.5121,47,31,0,1,0,0,61.874,1.455,0,0,L1_DWELL_SUPPRESSED
1772010552.5433,47,31,0,1,0,0,61.905,1.486,0,0,L1_DWELL_SUPPRESSED
1772010552.5943,47,31,0,1,0,0,61.956,1.537,0,0,L1_DWELL_SUPPRESSED
1772010552.6454,47,31,0,1,0,0,62.007,1.588,0,0,L1_DWELL_SUPPRESSED
1772010552.6946,47,31,0,1,0,0,62.056,1.637,0,0,L1_DWELL_SUPPRESSED
1772010552.7187,47,31,0,1,0,0,62.081,1.661,0,0,L1_DWELL_SUPPRESSED
1772010552.7474,47,31,0,1,0,0,62.109,1.690,0,0,L1_DWELL_SUPPRESSED
1772010552.7826,47,31,0,1,0,0,62.144,1.725,0,0,L1_DWELL_SUPPRESSED
1772010552.8694,47,31,0,1,0,0,62.231,1.812,0,0,L1_DWELL_SUPPRESSED
1772010552.8952,47,31,0,1,0,0,62.257,1.838,0,0,L1_DWELL_SUPPRESSED
1772010552.9150,47,31,0,1,0,0,62.277,1.857,0,0,L1_DWELL_SUPPRESSED
1772010552.9689,41,29,0,0,0,0,62.331,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.0033,41,29,0,0,0,0,62.365,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.0568,41,29,0,0,0,0,62.419,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.0911,41,29,0,0,0,0,62.453,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.1155,41,29,0,0,0,0,62.477,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.1729,41,29,0,0,0,0,62.535,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.1920,41,29,0,0,0,0,62.554,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.2406,41,29,0,0,0,0,62.602,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.2767,41,29,0,0,0,0,62.639,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.3177,41,29,0,0,0,0,62.680,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.3414,41,29,0,0,0,0,62.703,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.4165,41,29,0,0,0,0,62.778,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.4396,40,26,0,0,0,0,62.801,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.4978,40,26,0,0,0,0,62.860,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.5420,40,26,0,0,0,0,62.904,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.5767,41,29,0,0,0,0,62.939,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.6055,41,29,0,0,0,0,62.967,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.6650,41,29,0,0,0,0,63.027,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.6907,41,29,0,0,0,0,63.053,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.7213,41,29,0,0,0,0,63.083,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.7654,41,29,0,0,0,0,63.127,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.7996,41,29,0,0,0,0,63.161,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.8540,41,29,0,0,0,0,63.216,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.8828,41,29,0,0,0,0,63.245,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.9134,41,29,0,0,0,0,63.275,0.000,0,0,L1_DWELL_SUPPRESSED
1772010553.9849,41,29,0,0,0,0,63.347,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.0192,41,29,0,0,0,0,63.381,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.0447,41,29,0,0,0,0,63.407,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.0664,41,29,0,0,0,0,63.428,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.1190,41,29,0,0,0,0,63.481,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.1685,41,29,0,0,0,0,63.530,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.2086,41,29,0,0,0,0,63.570,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.2407,41,29,0,0,0,0,63.603,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.2614,41,29,0,0,0,0,63.623,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.3180,41,29,0,0,0,0,63.680,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.3587,41,29,0,0,0,0,63.721,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.4017,41,29,0,0,0,0,63.764,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.4361,41,29,0,0,0,0,63.798,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.4929,41,29,0,0,0,0,63.855,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.5262,41,29,0,0,0,0,63.888,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.5553,41,29,0,0,0,0,63.917,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.6047,41,29,0,0,0,0,63.967,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.6450,40,29,0,0,0,0,64.007,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.6663,40,29,0,0,0,0,64.028,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.7323,40,29,0,0,0,0,64.094,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.7685,40,29,0,0,0,0,64.130,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.8109,40,29,0,0,0,0,64.173,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.8419,40,29,0,0,0,0,64.204,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.8713,40,29,0,0,0,0,64.233,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.9325,40,29,0,0,0,0,64.294,0.000,0,0,L1_DWELL_SUPPRESSED
1772010554.9807,37,32,0,1,0,0,64.343,0.000,0,0,L1_DWELL_SUPPRESSED
1772010555.0079,37,35,0,1,0,0,64.370,0.027,0,0,L1_DWELL_SUPPRESSED
1772010555.0416,36,35,0,1,0,0,64.403,0.061,0,0,L1_DWELL_SUPPRESSED
1772010555.0693,50,35,0,1,0,0,64.431,0.089,0,0,L1_DWELL_SUPPRESSED
1772010555.1173,50,35,0,1,0,0,64.479,0.137,0,0,L1_DWELL_SUPPRESSED
1772010555.1786,51,36,0,1,0,0,64.540,0.198,0,0,L1_DWELL_SUPPRESSED
1772010555.2108,51,36,0,1,0,0,64.573,0.230,0,0,L1_DWELL_SUPPRESSED
1772010555.2382,51,36,0,1,0,0,64.600,0.258,0,0,L1_DWELL_SUPPRESSED
1772010555.2755,51,36,0,1,0,0,64.637,0.295,0,0,L1_DWELL_SUPPRESSED
1772010555.3290,51,36,0,1,0,0,64.691,0.348,0,0,L1_DWELL_SUPPRESSED
1772010555.3645,51,36,0,1,0,0,64.726,0.384,0,0,L1_DWELL_SUPPRESSED
1772010555.4080,51,36,0,1,0,0,64.770,0.427,0,0,L1_DWELL_SUPPRESSED
1772010555.4293,51,36,0,1,0,0,64.791,0.449,0,0,L1_DWELL_SUPPRESSED
1772010555.4854,51,36,0,1,0,0,64.847,0.505,0,0,L1_DWELL_SUPPRESSED
1772010555.5020,51,36,0,1,0,0,64.864,0.521,0,0,L1_DWELL_SUPPRESSED
1772010555.5692,51,36,0,1,0,0,64.931,0.589,0,0,L1_DWELL_SUPPRESSED
